id,name
79952,NOVA PRATA DO IGUAÇU
79979,JESUÍTAS
79995,SÃO JORGE DO PATROCÍNIO
84514,CANTAGALO
84530,TURVO
84557,ALTAMIRA DO PARANÁ
84573,FIGUEIRA
84590,LUNARDELLI
84611,SARANDI
84638,JURANDA
84654,DOURADINA
84670,SANTA TEREZINHA DE ITAIPU
84697,MISSAL
84719,SÃO JOSÉ DAS PALMEIRAS
